taskid	tweetid	tweet_type	persp_toxicity_score	text	ToJournalist
1305	1460685514273697793	reply-other-handle	0.44805592	@ghadaoueiss هم يحتلون فلسطين على أساس ديني ويقيمون دولتهم على أساس الديانة وتعطى الجنسية فقط لليهودي. هم يكرهوننا لأننا مسلمون ويحبون من تنازل عن معتقده. نعم أخت غادة هناك مشكلة لليهود مع المسلمين وليس العكس. فالمسلمون من كانوا يؤونهم عندما كانوا يستضعفون في الأرض.	1
1304	1460271935485587477	reply-other-handle	0.44805592	@ghadaoueiss أنا اكرهك واكره المجرم بشار الأسد وحكومة المجرمه.	1
1303	1459869734229491713	reply-other-handle	0.44805592	@ghadaoueiss وأنتِ سيدتي لقد تنمرتي بشكلٍ لم يسبق له نظير على دول ورموز .. لكونكِ تدخلين من باب "عليم اللسان" الذي يفتقده إعلام بحجم دول !!!!	1
1302	1459846668736684034	reply-other-handle	0.44805592	@ghadaoueiss مجرم قاتل سفاح طاغية وكافر بالله ودينه أيضا	0
1301	1459825195888295939	reply-other-handle	0.44805592	@ghadaoueiss قبح الله وجهك. ياطرطور أمريكا.	0
1300	1459811380027138048	reply-other-handle	0.44805592	@ghadaoueiss هذا مدمن وفيه شذوذ	0
1299	1459641606043279369	reply-other-handle	0.44805592	@ghadaoueiss تاج رأسك يا بقره	1
1298	1458910654555987974	reply-other-handle	0.44805592	@ghadaoueiss كلامك سطحي يدل على فراغ فكري منافق	1
1297	1458860133824581634	reply-other-handle	0.44805592	@ghadaoueiss اذا صح متل ماعم تقولي عم يهددك انا بضيف من الشعر بيت وبقسملك لنجعل من لحمكم شاورما تأكل منها الكلاب والقطط أنتي وكل مرتزق عثماني وغطري قذر   البوط العسكري يلي سحق ودعس مرتزقتكن بسوريا اشرف منك زمن يلي نفضك يا بضاعة تميم انتي اصغر من انو نهدد انتي بنشخ عليكي وبنكمل اي يا بيتش ؟	1
1296	1458847572806750212	reply-other-handle	0.44805592	@ghadaoueiss ليك الوقحة ليك ولك أنت بتاخدي راتبك من نفس الجهة اللي بتعطي جبهة النصرة راتبها.. شو المغزى تقولي اسم ضيعتو يا طائفية؟	1
1295	1458500762145808387	reply-other-handle	0.44805592	@ghadaoueiss مجرد نفاق سياسي	0
1294	1458479389713305603	reply-other-handle	0.44805592	@ghadaoueiss هذا أحد أمرائك. تتحدثين عن البذاءة وأميرك هذا يسمّي بلادي "صيدة"؟ تدّعون الدفاع عن شعبنا وتسمّون بلادنا "صيدة"! هزلت.	1
1293	1456578922229993474	reply-other-handle	0.44805592	@ghadaoueiss لماذا ترتجيفن من الخوف لتبرري وكأن على رأسك الطير!!!	1
1292	1456406607986843648	reply-other-handle	0.44805592	@ghadaoueiss مقرفيين	0
1291	1455961589341999112	reply-other-handle	0.44805592	@ghadaoueiss ما يلبث اللوبي الصهيوني اليهودي أن يحرك أحد شدقيه عن أنياب زرقاء حتى تركع كل أمريكا مجددا ... ولم أتحدث عن الماسونية	0
1290	1454208370655772677	reply-other-handle	0.44805592	@ghadaoueiss شاتوك الجزيرة لانك رخيصه تحبي المصاري ياككلبههه 😂😂😂	1
1289	1453688915588788226	reply-other-handle	0.44805592	@ghadaoueiss حكام تافهين مراهقين	0
1288	1453643983410933760	reply-other-handle	0.44805592	@ghadaoueiss @YaserAlyamani هيحميها ازي وانتي بتنبحي علي حكمهم  زاي الكلاب المسعورة  انتي بتضحكي علي نفسك ولا علي الناس هو انتي لية مش بتتكلمي عن الغرب او اسرئيل  متقدريش تتكلمي نص كلمة غير لي هما عايزين يقلو  الناس مبقتش عبيطة عارفة انتي بتخدي فلوسك منين  سايبك من الجزيرة  لي وارء الجزيرة ياكلبة الجزيرة	1
1287	1453366271278555139	reply-other-handle	0.44805592	@ghadaoueiss آية الله قرداحي https://t.co/jN6xNrMwwV	0
1286	1452063860073107459	reply-other-handle	0.44805592	@ghadaoueiss حفدة القردة و الخنازير ونعلم مرادهم ... قبحهم الله	0
1285	1451520653778116617	reply-other-handle	0.44805592	@ghadaoueiss @AbdelhamidSiyam لا احد سيعطي للمراة حقها سواها فالحق ينتزع ولا يعطى المراة الناجحة بالنسبة لي هي من تجيد عملها اي كان عملها هي من تحقق استقلاليتها المالية عندما تفرض نفسك  في المجتمع سيحترمك الخصم قبل الصديق	0
1284	1451162344600621063	reply-other-handle	0.44805592	@ghadaoueiss مقرف	0
1283	1448982906131582979	reply-other-handle	0.44805592	@ghadaoueiss @YouTube لو ان الشريف لم يعاير بشرفة ايعاير الوطى على كثرة ارفه	0
1282	1448707002687971332	reply-other-handle	0.44805592	@ghadaoueiss غبيه وحمقاء...كيف تجعلين العرب في سلة مع الفرس يابلهاء	1
1281	1448592309260627970	reply-other-handle	0.44805592	@ghadaoueiss يا بنت الحرام .. عم بدفعولك كيف بدك تتحكي هالحكي ها ؟! العمى بعينيكي شو مومس ..	1
1280	1448585367481896971	reply-other-handle	0.44805592	@ghadaoueiss انتي غبية لدرجة انك بكل شي تحطي نصر الله حتى لو كان الموضوع يتعلق باندونسيا	1
1279	1445972724741033984	reply-other-handle	0.44805592	@ghadaoueiss للأسف.. انتم الادوات القذرة في حرب الاخوة.	0
1278	1443305892640866310	reply-other-handle	0.44805592	@ghadaoueiss الأخت Ghada Oueiss غادة عويس اوجعتيهم وغاروا منكي ولذلك كلابهم كلها جاهزة بالنباح من أجل سيدهم الذي يطعمهم التبن وليس اللحم هم اشبه بالحمير انت بمثبة اختي فيه لله Ghada Oueiss غادة عويس النجم   و هم بمثبة الدخان الوضيع فالعقل لا يتفت للكلاب اذا نبحت لإن الكلاب اصلها النباح https://t.co/JHgkdgAbQz	1
1277	1438441731117178883	reply-other-handle	0.44805592	@ghadaoueiss @EnassKarimeh لعنة الله على كل خائن	0
1276	1437702365105344513	reply-other-handle	0.44805592	@ghadaoueiss انت النجاسه يا مريضه الله يلعنك مفكري حالك فهمانه ما حدا قاريك كلبه المير مير انت مذيعه و بس هنا تقف مسؤوليتك كفاك اكل خس	1
1275	1437533652339019788	reply-other-handle	0.44805592	@ghadaoueiss والله يا نوح انه سيدك وسخ   ووساخته وصلت  لبرلين وبون     لعنه الله على جدودكم    ال شعوذه	0
1274	1437437932844032007	reply-other-handle	0.44805592	@ghadaoueiss @NicoleHajal مرجعيته هي قرف اللبنانيين من اعلامهم الكاذب المزيف المرتشي المحرض المحطم.	0
1273	1434135574219198464	reply-other-handle	0.44805592	@ghadaoueiss @25DMW9S4dLmmnSz ندعمك في الجاكوزي يا عاهرة ابو ثامر	1
1272	1433793715949260813	reply-other-handle	0.44805592	@ghadaoueiss إنسان حقير، تافه ، يحب ويمدح المجرمين المجرمين فوق هذا بعد صهيوني	0
1271	1468481051643322375	quote-other-handle	0.44820568	وجهاد نكاح مذيعة الخنزيره في جبهة النصر   هل هو مزور 😂😂😂😂😂😂	1
1270	1465026623237984257	reply-other-handle	0.44820568	@ghadaoueiss   #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك   #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك  #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك  #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك  #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك  #التطبيع_خيانة_الخونة https://t.co/rta4Jo8GN9	0
1269	1461412170110017540	reply-other-handle	0.44820568	@ghadaoueiss الرجال قوامون على النساء بما فضل الله بعضهم على بعض	0
1268	1459881366653444097	reply-other-handle	0.44820568	@ghadaoueiss خنزير 🐽 الص ها ي نة	0
1267	1454382295218073603	reply-other-handle	0.44820568	@ghadaoueiss الدولة يديرها لصوص	0
1266	1450795288373903364	reply-other-handle	0.44820568	@ghadaoueiss نعم يوجد اوقح وانذل واحقر من اليهود ابناء القرده والخنازير حكام العرب النصهينين بل والله ان الخنازير اطهر واشرف منهم وبعض من الشعوب الذليله المتخاذله مع حكامها لا اعرف لماذا هذا الجبن العربي حسبنا الله ونعم الوكيل 🇵🇸	0
1265	1444059389745410056	reply-other-handle	0.44820568	@ghadaoueiss كانك مرأة وتقول انت امرأة انقدي نظام ٱل الموزة أما أنت لست أكثر من بيدق من بيادق أعرافك	1
1264	1443307301595664394	reply-other-handle	0.44820568	@ghadaoueiss لا يحتاج احد للتجسس عليك فالجميع يعرفون آنك عاهره !؟ مجنون يحكي وعاقل يسمع	1
1263	1442134330671865857	reply-other-handle	0.44820568	@ghadaoueiss مسكينه بتعيشي وتموتي وانتي زي الكلب ينبح	1
1262	1439508756950364160	reply-other-handle	0.44820568	@ghadaoueiss أخت غادة هذه شرذمة من الوحوش كل الأديان أبرياء من إجرمهم	1
1261	1437809724712529923	reply-other-handle	0.44820568	@ghadaoueiss @LinaAlhathloul مسيحية اكيد بتفرح بهذا الجواب الغبي مثلكما	0
1260	1489700311870722049	reply-other-handle	0.4489545	@ghadaoueiss أصلاً أنت لا تمتلك ضمير.   لو كنت تمتلك ضمير فعلا لما تسرق أموال الشعب اللبناني في طرقك العجيبة الغريبة ، أسأل الله تعالى أن يخلص الشعب اللبناني منكم في القريب العاجل	0
1259	1473826061238603779	reply-other-handle	0.4489545	@ghadaoueiss من انتي اصلا حتى نجيبك على تراهاتك ايتها المعتوهة 😉🖕 https://t.co/j2Jfw2sfR3	1
1258	1467368594157756423	reply-other-handle	0.4489545	@ghadaoueiss اذا استبعدنا امكانية انه ببساطة كذاب يبقى التفسير المنطقي الوحيد هو انه لا يعتبرنا بني ادمين لذلك لا نملك حقوق انسان والارجح انه كلاهما كذوب وفاشي	0
1257	1467157314650218506	reply-other-handle	0.4489545	@ghadaoueiss يدعس عليكم ياكلاب ايران	0
1256	1461439004872691716	reply-other-handle	0.4489545	@ghadaoueiss المعتوه بن  سلمان	0
1255	1461328201465090051	reply-other-handle	0.4489545	@ghadaoueiss الرجال قوامون على النساء	0
1254	1461129857136570379	reply-other-handle	0.4489545	@ghadaoueiss الرجال قوامون على النساء	0
1253	1459935351062077441	reply-other-handle	0.4489545	@ghadaoueiss داعشي مبين وجهه القذر	0
1252	1459651821073481728	reply-other-handle	0.4489545	@ghadaoueiss كل إناء بما فيه ينضح	0
1251	1459044465235091479	reply-other-handle	0.4489545	@ghadaoueiss خونة وعملاء	0
1250	1458395847817842689	reply-other-handle	0.4489545	@ghadaoueiss هؤلاء ابتلانا بهم رب العالمين وجعلهم لعنة للعرب حتى يقضي الله أمرا كان مفعولا.	0
1249	1453589796530573317	reply-other-handle	0.4489545	@ghadaoueiss انتي خليكي في الجاكوزي نظفي نفسك من الوسخ	1
1248	1453553902239035395	reply-other-handle	0.4489545	@ghadaoueiss انتي منحطه وبايخه	1
1247	1450642013884387329	reply-other-handle	0.4489545	@ghadaoueiss نعم العربي الذي يتآمر ويحرض على بلدي عربي	0
1246	1445183091027456008	reply-other-handle	0.4489545	@ghadaoueiss علشان مايبقى إلا قناتكم الخنزيرة	0
1245	1438201002101022723	reply-other-handle	0.4489545	@ghadaoueiss   أحظرنى يا أفندم	0
1244	1438026464281169925	reply-other-handle	0.4489545	@ghadaoueiss كل إناء بما فيه ينضح	0
1243	1437750123224764423	reply-other-handle	0.4489545	@ghadaoueiss كل إناء بما فيه ينضح	0
1242	1488024897330757633	reply-other-handle	0.4497033	@ghadaoueiss كلكم اوسخ من بعض	0
1241	1466876045802590208	reply-other-handle	0.4497033	@ghadaoueiss قناة حقيرة بدوية مثل اصحابها	0
1240	1465323402705522693	reply-other-handle	0.4497033	@ghadaoueiss كلاب اسرائيل ، قوادة الصهيونية بلسان عربي بدوي مبين	0
1239	1462581971129880577	reply-other-handle	0.4497033	@ghadaoueiss ولماذا تستمرين بإثارة البلبلة والفتن! هل رأيتي مافعل الربيع العربي! وهو الأقوى في اقتلاع الجذور من أرضها! إلى متى يا غادة؟ إلى أن تدمر كل الأوطان؟	1
